id,name,actions,level,rarity,prerequisites,frequency,cost,trigger,requirements,description,special,canSelectMultiple,isDefault,skillID,minProf,code,isCore,genericType,genTypeName,isArchived,contentSrc,homebrewID,version,createdAt,updatedAt
7573,"Dueling Riposte",REACTION,8,COMMON,"Dueling Parry",NULL,NULL,"A creature within your reach critically fails a Strike against you.","You are benefiting from Dueling Parry.","You riposte against your flailing enemy. Make a melee (Action: Strike) against or attempt to (Action: Disarm) the triggering creature.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7574,"Felling Strike",TWO_ACTIONS,8,COMMON,NULL,NULL,NULL,NULL,NULL,"Your attack can ground an airborne foe. Make a (Action: Strike). If it hits and deals damage to a flying target, the target falls up to 120 feet. The fall is gradual enough that if it causes the target to hit the ground, the target takes no damage from the fall. If the attack is a critical hit, the target can’t (Action: Fly), (Action: Leap), levitate, or otherwise leave the ground until the end of your next turn.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7575,"Incredible Aim",TWO_ACTIONS,8,COMMON,NULL,NULL,NULL,NULL,NULL,"By spending a moment to focus, you can ensure your attack strikes true. Make a ranged weapon (Action: Strike). On this (Action: Strike), you gain a +2 circumstance bonus to the attack roll and ignore the target’s concealed condition.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7576,"Mobile Shot Stance",ACTION,8,COMMON,NULL,NULL,NULL,NULL,NULL,"Your shots become nimble and deadly. While you’re in this stance, your ranged (action: Strikes | Strike) don’t trigger (feat: Attacks of Opportunity | Attack of Opportunity) or other reactions that are triggered by a ranged attack.
If you have (feat: Attack of Opportunity), you can use it with a loaded ranged weapon you’re wielding. The triggering creature must be within 5 feet of you for you to do so.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7577,"Positioning Assault",TWO_ACTIONS,8,COMMON,NULL,NULL,NULL,NULL,"You are wielding a two-handed melee weapon and your target is within your reach.","With punishing blows, you force your opponent into position.
Make a (Action: Strike) with the required weapon. If you hit, you move the target 5 feet into a space in your reach. This follows the forced movement rules found on page 475.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7578,"Quick Shield Block",NONE,8,COMMON,"shield block, Reactive Shield",NULL,NULL,NULL,NULL,"You can bring your shield into place with hardly a thought. At the start of each of your turns, you gain an additional reaction that you can use only to (Feat: Shield Block).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7579,"Sudden Leap",TWO_ACTIONS,8,COMMON,NULL,NULL,NULL,NULL,NULL,"You make an impressive leap and swing while you soar. Make a (Action: Leap), (Action: High Jump), or (Action: Long Jump) and attempt one melee (Action: Strike) at any point during your jump. Immediately after the (Action: Strike), you fall to the ground if you’re in the air, even if you haven’t reached the maximum distance of your jump. If the distance you fall is no more than the height of your jump, you take no damage and land upright.
When attempting a (Action: High Jump) or (Action: Long Jump) during a Sudden Leap, determine the DC using the (Action: Long Jump) DCs, and increase your maximum distance to double your Speed.","If you have (feat: Felling Strike), you can spend 3 actions to make a Sudden Leap and use (feat: Felling Strike) instead of a normal (action: Strike).",0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7580,"Agile Grace",NONE,10,COMMON,NULL,NULL,NULL,NULL,NULL,"Your graceful moves with agile weapons are beyond compare. Your multiple attack penalty with (trait: agile) weapons and (trait: agile) unarmed attacks becomes -3 for your second attack and -6 for subsequent attacks (rather than -4 and -8).",NULL,0,0,NULL,NULL,SET-MAP=Tier_2_Agile,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7581,"Certain Strike",ACTION,10,COMMON,NULL,NULL,NULL,NULL,NULL,"Even when you don’t hit squarely, you can still score a glancing blow. Make a melee (Action: Strike). It gains the following failure effect.
Failure: Your attack deals any damage it would have dealt on a hit, excluding all damage dice. (This removes damage dice from weapon runes, spells, and special abilities, in addition to weapon damage dice.)",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7582,"Combat Reflexes",NONE,10,COMMON,NULL,NULL,NULL,NULL,NULL,"You are particularly swift at punishing foes who leave you openings. At the start of each of your turns when you regain your actions, you gain an additional reaction that can be used only to make an (Feat: Attack of Opportunity).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7583,"Debilitating Shot",TWO_ACTIONS,10,COMMON,NULL,NULL,NULL,NULL,NULL,"Aiming for a weak point, you impede your foe with a precise shot. Make a ranged weapon (Action: Strike). If it hits and deals damage, the target is slowed 1 until the end of its next turn.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7584,"Disarming Twist",TWO_ACTIONS,10,COMMON,"trained in Athletics",NULL,NULL,NULL,"You are wielding only a single one-handed melee weapon and have your other hand or hands free.","After your initial attack redirects your foe’s defenses, your follow-up wrests their weapon from their grasp. Make a melee (Action: Strike) with the required weapon. In addition to its other effects, this (Action: Strike) gains the success and critical success effects of the (Action: Disarm) action. The (Action: Strike) also has the following failure effect.
Failure: The target is flat-footed until the end of your current turn.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7585,"Disruptive Stance",ACTION,10,COMMON,NULL,NULL,NULL,NULL,NULL,"The slightest distraction can provoke your wrath, and you’re prepared to foil enemies’ actions. As long as you are in this stance, you can use (feat: Attack of Opportunity) when a creature within your reach uses a (trait: concentrate) action, in addition to (trait: manipulate) and (trait: move) actions. Furthermore, you disrupt a triggering (trait: concentrate) or (trait: manipulate) action if your (action: Strike) hits (not only if it’s a critical hit).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7586,"Fearsome Brute",NONE,10,COMMON,NULL,NULL,NULL,NULL,NULL,"Fear makes your foes weak and more vulnerable to your attacks. You gain a circumstance bonus to damage rolls for (Action: Strikes | Strike) against frightened creatures. The bonus is equal to double the target’s frightened value.
If you have master proficiency in Intimidation, increase the bonus to triple the target’s frightened value.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7587,"Improved Knockdown",NONE,10,COMMON,Knockdown,NULL,NULL,NULL,NULL,"You can dash your foe to the ground with a single blow. When you use (Feat: Knockdown), instead of making a (Action: Strike) followed by a (Action: Trip), you can attempt a single (Action: Strike). If you do and your (Action: Strike) hits, you also apply the critical success effect of a (Action: Trip). If you used a two-handed melee weapon for the (Action: Strike), you can use the weapon’s damage die size instead of the regular die size for the damage from a critical (Action: Trip).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7588,"Mirror Shield",REACTION,10,COMMON,NULL,NULL,NULL,"An opponent casting a spell that targets you critically fails a spell attack roll against your AC.","You have a shield raised.","You reflect the spell back against the triggering opponent.
Make a ranged attack against the triggering creature using your highest proficiency with a ranged weapon. If you can cast spells, you can make a spell attack roll instead. If you succeed, your opponent takes the effects of a successful spell attack roll for their own spell (or the effects of a critical success if your attack roll was a critical success).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7589,"Twin Riposte",REACTION,10,COMMON,NULL,NULL,NULL,"A creature within your reach critically fails a Strike against you","You are benefiting from Twin Parry.","A clever parry with one weapon leaves your opponent open to an attack with the other weapon. Make a melee (Action: Strike) or use a (Action: Disarm) action against the triggering opponent.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7590,"Brutal Finish",ACTION,12,COMMON,NULL,NULL,NULL,NULL,"You are wielding a melee weapon in two hands.","Your final blow can make an impact even if it rebounds off a foe’s defenses. Make a (Action: Strike) with the required weapon. After the (Action: Strike), your turn ends. The (Action: Strike) deals one extra weapon damage die, or two extra weapon damage dice if you’re at least 18th level. The (Action: Strike) also gains the following failure effect.
Failure: You deal damage equal to one weapon damage die of the required weapon. Increase this to two dice if you’re at least 18th level.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7591,"Dueling Dance",ACTION,12,COMMON,"Dueling Parry",NULL,NULL,NULL,"You are wielding only a single one-handed melee weapon and have your other hand or hands free.","Using your free hand as pivot and balance, you both attack and defend with your weapon. While you are in this stance, you constantly have the benefits of (Feat: Dueling Parry).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7592,"Flinging Shove",NONE,12,COMMON,"Aggressive Block or Brutish Shove",NULL,NULL,NULL,NULL,"Increase the distance you (Action: Shove) your opponent with (Feat: Aggressive Block) or (Feat: Brutish Shove) to 10 feet on a success or 20 feet on a critical success. When you use (Feat: Aggressive Block), you can choose whether the target is flat-footed or (Action: Shoved | Shove).
When you make a (Feat: Brutish Shove), you also (Action: Shove) the target 5 feet on a failure.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7593,"Improved Dueling Riposte",NONE,12,COMMON,"Dueling Riposte",NULL,NULL,NULL,NULL,"Your weapon whirls and darts, striking foes whenever the opportunity presents itself. At the start of each of your turns, you gain an additional reaction that you can use only to make a (Feat: Dueling Riposte). You can use this extra reaction even if you are not benefiting from (Feat: Dueling Parry).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7594,"Incredible Ricochet",ACTION,12,COMMON,NULL,NULL,NULL,NULL,NULL,"After your first shot singles out your opponent’s position, you direct another that ricochets around obstacles and strikes unerringly. Make a ranged weapon (Action: Strike) against a creature you previously attacked this turn. You ignore the target’s concealed condition and all cover.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7595,"Paragon's Guard",ACTION,12,COMMON,NULL,NULL,NULL,NULL,"You are wielding a shield.","Once you’ve had a moment to set your stance, you always have your shield ready without a thought. While you are in this stance, you constantly have your shield raised as if you’d used the (Action: Raise a Shield) action, as long as you meet that action’s requirements.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7596,"Spring Attack",ACTION,12,COMMON,NULL,NULL,NULL,NULL,"You are adjacent to an enemy.","Springing away from one foe, you (Action: Strike) at another. (Action: Stride) up to your Speed, but you must end that movement within melee reach of a different enemy. At the end of your movement, make a melee (Action: Strike) against an enemy now within reach. You can use Spring Attack while (Action: Burrowing | Burrow), (Action: Climbing | Climb), (Action: Flying | Fly), or (Action: Swimming | Swim) instead of (Action: Striding | Stride) if you have the corresponding movement type.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7597,"Desperate Finisher",REACTION,14,COMMON,NULL,NULL,NULL,"You complete the last action on your turn, and your turn has not ended yet.","You meet the requirements to use an action with the press trait.","You throw everything into one last press. Use a single action that you know with the (trait: press) trait as part of Desperate Finisher. You forgo the ability to use reactions until the start of your next turn.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
7598,Determination,ACTION,14,COMMON,NULL,"once per day",NULL,NULL,NULL,"Your training allows you to shrug off your foes’ spells and conditions when the need is dire. Choose a single nonpermanent spell or condition that is affecting you. If you chose a condition, its effect on you ends. If you chose a spell, attempt to counteract the spell (your counteract level is equal to half your level, rounded up, and you attempt a Will save as your counteract check).
This doesn’t remove any Hit Point damage normally dealt by the spell or condition, and it doesn’t prevent the spell or debilitating effect from affecting other allies or the environment around you. It can’t remove an ongoing affliction or prevent such an affliction from inflicting conditions on you later. It can’t remove conditions from the situation (such as prone or flanked). If the effect comes from a creature, hazard, or item of 20th level or higher, Determination can’t remove its effect on you.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,CRB,NULL,1.0,"2020-07-27 07:58:37","2020-07-27 07:58:37"
